Site,Lecture_name,Rate,Tag,Language,Level,Teacher,Rate_count,Origin_price,New_price,Url
Inflearn,호주 현직 자바 개발자가 묻고 답하는 영어 기술면접 25,4.823529411764706,"기타,교양 · 기타",Java,초급,Jin Seo,17,16500,16500,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%98%81%EC%96%B4-%EA%B8%B0%EC%88%A0%EB%A9%B4%EC%A0%91
Inflearn,파이썬으로 영화 예매 오픈 알리미 만들기,4.884615384615385,"데이터 수집 · 처리,백엔드,웹 개발",Python,초급,한승우,234,0,0,https://www.inflearn.com/course/%EC%98%81%ED%99%94%EC%98%88%EB%A7%A4-%ED%8C%8C%EC%9D%B4%EC%8D%AC
Inflearn,iOS 개발을 위한 swift5 완벽 가이드,4.6521739130434785,"모바일 앱 개발,프로그래밍 언어","iOS,Swift",입문,KxCoding,23,88000,88000,https://www.inflearn.com/course/Swift-KXcoding
Inflearn,윤재성의 만들면서 배우는 Spring MVC 5,4.851351351351352,"백엔드,웹 개발","Java,Spring,MVC,XML",중급이상,소프트캠퍼스,74,88000,88000,https://www.inflearn.com/course/spring-mvc5-project
Inflearn,윤재성의 안드로이드를 위한 자바 프로그래밍,4.564102564102564,"프로그래밍 언어,모바일 앱 개발","Java,Android",입문,소프트캠퍼스,39,11000,11000,https://www.inflearn.com/course/android_java
Inflearn,리눅스 IPC 프로그래밍 - 이론과 실습,4.823529411764706,"시스템,데브옵스 · 인프라,백엔드",Linux,중급이상,ProgCoach4U,17,88000,88000,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4ipc%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Inflearn,Kevin의 알기 쉬운 Java 개발자 로드맵 이야기,4.762711864406779,교양 · 기타,Java,입문,Kevin,118,0,0,https://www.inflearn.com/course/java-4
Inflearn,Swift로 함수형 프로그래밍 시작하기,4.666666666666667,"프로그래밍 언어,교양 · 기타","iOS,Swift,함수형 프로그래밍",중급이상,송치원,9,49500,49500,https://www.inflearn.com/course/swift-fp
Inflearn,윤재성의 처음시작하는 JavaScript Tutorials,4.333333333333333,"프로그래밍 언어,웹 개발,프론트엔드",JavaScript,입문,소프트캠퍼스,9,16500,16500,https://www.inflearn.com/course/javascript
Inflearn,윤재성의 Bootstrap 4 & 3 Framework Tutorial,4.7272727272727275,"프론트엔드,웹 개발",Bootstrap,초급,소프트캠퍼스,11,22000,22000,https://www.inflearn.com/course/bootstrap-2
Inflearn,Git과 GitHub 시작하기,4.787878787878788,개발 도구,"Git,버전관리시스템",입문,호눅스,264,0,0,https://www.inflearn.com/course/git-and-github
Inflearn,윤재성의 처음시작하는 HTML & HTML5 Tutorials,4.7,"웹 개발,웹 퍼블리싱",HTML/CSS,입문,소프트캠퍼스,10,16500,16500,https://www.inflearn.com/course/html-2
Inflearn,Node.js - Express,4.853658536585366,"백엔드,웹 개발",Express,중급이상,Egoing Lee,41,0,0,https://www.inflearn.com/course/node-js-express
Inflearn,윤재성의 처음 시작하는 jQuery Programming,4.615384615384615,프론트엔드,"jQuery,Ajax",초급,소프트캠퍼스,13,16500,16500,https://www.inflearn.com/course/jquery-programming
Inflearn,자바 프로그래밍 입문 강좌 (renew ver.) - 초보부터 개발자 취업까지!!,4.656351791530945,프로그래밍 언어,Java,입문,인프런,614,11000,11000,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%9E%90%EB%B0%94_java-renew
Inflearn,실전 JSP (renew ver.) - 신입 프로그래머를 위한 강좌,4.6055979643765905,"백엔드,웹 개발,프로그래밍 언어","Java,JSP",초급,인프런,393,11000,11000,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-jsp_renew
Inflearn,MATLAB으로 시작하는 프로그래밍,4.747252747252747,프로그래밍 언어,MATLAB,입문,박범진,91,0,0,https://www.inflearn.com/course/matlab-%EC%8B%9C%EC%9E%91-programming
Inflearn,누구든지 하는 리액트: 초심자를 위한 react 핵심 강좌,4.748587570621469,"프론트엔드,웹 개발","JavaScript,React",초급,velopert(김 민준),354,16500,16500,https://www.inflearn.com/course/react-velopert
Inflearn,캐글 실습으로 배우는 데이터 사이언스,4.777777777777778,"데이터 분석,데이터 사이언스",Kaggle,초급,박조은,54,0,0,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4-kaggle
Inflearn,겜팔이의 안드로이드 세뇌교실 - 인★그램 개발부터 배포까지,4.388888888888889,"모바일 앱 개발,프로그래밍 언어","Java,Android",초급,겜팔이,18,0,0,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%84%B8%EB%87%8C%EA%B5%90%EC%8B%A4
Inflearn,C 프로그래밍 - 입문부터 게임 개발까지,4.822134387351778,프로그래밍 언어,C,입문,나도코딩,253,0,0,https://www.inflearn.com/course/c-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B2%8C%EC%9E%84
Inflearn,앱 12개를 만들며 배우는 Swift4 & iOS11 아이폰 iOS 개발 강좌,4.51063829787234,모바일 앱 개발,iOS,초급,최강사,47,55000,55000,https://www.inflearn.com/course/swift4-%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-ios-%EA%B0%9C%EB%B0%9C
Inflearn,파이썬을 이용한 IT 해킹과 보안,4.732142857142857,"보안,프로그래밍 언어",Python,초급,보안프로젝트,56,110000,110000,https://www.inflearn.com/course/it%EB%B3%B4%EC%95%88-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%8A%A4%EC%BF%A8
Inflearn,Java로 배우는 자료구조,4.776785714285714,"프로그래밍 언어,알고리즘 · 자료구조",Java,초급,권오흠,112,0,0,https://www.inflearn.com/course/java-%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0
Inflearn,초보도 쉽게 할 수 있는 아이폰 어플(iOS App) 만들기,5,모바일 앱 개발,iOS,입문,OnArcher,1,38500,38500,https://www.inflearn.com/course/ios-app-for-beginner
Inflearn,OpenCV 를 활용한 명함인식 기능 구현 강좌,4.512195121951219,"인공지능,데이터 사이언스","딥러닝,OpenCV,컴퓨터 비전",중급이상,마이캠퍼스,41,29700,29700,https://www.inflearn.com/course/opencv-%EA%B0%95%EC%A2%8C-%EB%AA%85%ED%95%A8%EC%9D%B8%EC%8B%9D
Inflearn,모두를 위한 딥러닝 - Deep Reinforcement Learning,5,"인공지능,데이터 사이언스","딥러닝,강화학습",중급이상,Sung Kim,87,0,0,https://www.inflearn.com/course/reinforcement-learning
Inflearn,아이오닉(ionic2) 개발을 위한 타입스크립트 기본,4.37037037037037,"웹 개발,모바일 앱 개발,프로그래밍 언어","IONIC,TypeScript",초급,차정민,27,0,0,https://www.inflearn.com/course/%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89-ionic2-%ED%83%80%EC%9E%85%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8
Inflearn,모두를 위한 딥러닝 - 기본적인 머신러닝과 딥러닝 강좌,4.915966386554622,"인공지능,데이터 사이언스","딥러닝,강화학습",초급,Sung Kim,238,0,0,https://www.inflearn.com/course/%EA%B8%B0%EB%B3%B8%EC%A0%81%EC%9D%B8-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EA%B0%95%EC%A2%8C
Inflearn,iOS10 아이폰 웹브라우저 Swift3 로 만들기 실습,4.742857142857143,모바일 앱 개발,"iOS,Swift",초급,최강사,35,0,0,https://www.inflearn.com/course/swift-ios9-%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%9B%B9%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80-%EB%A7%8C%EB%93%A4%EA%B8%B0
Inflearn,생활코딩 - 정규표현식,4.899159663865547,"프로그래밍 언어,교양 · 기타",정규식,초급,Egoing Lee,119,0,0,https://www.inflearn.com/course/%EC%83%9D%ED%99%9C%EC%BD%94%EB%94%A9-%EC%A0%95%EA%B7%9C%ED%91%9C%ED%98%84%EC%8B%9D
Inflearn,안드로이드 기초부터 창업까지 - 실무 강좌,4.916666666666667,모바일 앱 개발,Android,초급,Seoul Wiz,24,0,0,https://www.inflearn.com/course/%EC%95%B1-%EC%B0%BD%EC%97%85%EC%9E%90%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EA%B0%95%EC%A2%8C
Inflearn,Svelte로 시작하는 웹 프런트엔드,5,"프론트엔드,웹 개발",Svelte,초급,Hollo Coding(홀로코딩),2,0,0,https://www.inflearn.com/course/%EC%8A%A4%EB%B2%A8%ED%8A%B8-%EC%8B%9C%EC%9E%91-%EC%9B%B9-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C
Inflearn,지금 당장 NestJS 백엔드 개발 [ToDo 리스트],0,"백엔드,웹 개발",NestJS,초급,지금 당장,0,33000,33000,https://www.inflearn.com/course/%EC%A7%80%EA%B8%88%EB%8B%B9%EC%9E%A5-nestjs-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C-todo%EB%A6%AC%EC%8A%A4%ED%8A%B8
Inflearn,2023 컴퓨터활용능력1급 실기 ACCESS,0,"자격증,자격증","컴퓨터활용능력,Access",초급,두목넷,0,22000,22000,https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0%ED%99%9C%EC%9A%A9%EB%8A%A5%EB%A0%A5-1%EA%B8%89-%EC%8B%A4%EA%B8%B0-access
Inflearn,실전 ORACLE SQL 활용,0,데이터베이스,"Oracle,SQL",초급,y2kdba,0,110000,110000,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%98%A4%EB%9D%BC%ED%81%B4-sql-%ED%99%9C%EC%9A%A9
Inflearn,Atlassian Jira & Confluence 관리자 교육 (Cloud 버전),5,"기획 · 전략 · PM,개발 도구","JIRA,Confluence,협업 툴,프로젝트 관리",중급이상,열린기술공방,1,84700,84700,https://www.inflearn.com/course/jira-confluence-%EA%B4%80%EB%A6%AC%EC%9E%90-%EA%B5%90%EC%9C%A1
Inflearn,똥피하기로 배우는 파이게임,0,"프로그래밍 언어,게임 프로그래밍",Pygame,입문,구운김치,0,5500,5500,https://www.inflearn.com/course/%EB%98%A5%ED%94%BC%ED%95%98%EA%B8%B0-%ED%8C%8C%EC%9D%B4%EA%B2%8C%EC%9E%84
Inflearn,엔트리 기본기 뿌시기 (무료 강의),5,"교양 · 기타,프로그래밍 언어","Entry,블록코딩",입문,runcoding,2,0,0,https://www.inflearn.com/course/%EC%97%94%ED%8A%B8%EB%A6%AC-%EA%B8%B0%EB%B3%B8%EA%B8%B0-%EB%BF%8C%EC%8B%9C%EA%B8%B0
Inflearn,Atlassian Confluence 사용법 기초,5,"기획 · 전략 · PM,개발 도구","Confluence,협업 툴,업무 생산성,프로젝트 관리",초급,열린기술공방,2,36300,36300,https://www.inflearn.com/course/confluence-%EC%82%AC%EC%9A%A9%EB%B2%95-%EA%B8%B0%EC%B4%88
Inflearn,패턴으로 배우는 Python 프로그래밍 5편 - 데이터 분석,0,프로그래밍 언어,"Python,Pandas,Matplotlib",초급,Wisdomfactory,0,27500,27500,https://www.inflearn.com/course/%ED%8C%A8%ED%84%B4%EC%9C%BC%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC-5
Inflearn,패턴으로 배우는 Python 프로그래밍 4편 - GUI패턴,0,프로그래밍 언어,"Python,PyQT",초급,Wisdomfactory,0,27500,27500,https://www.inflearn.com/course/%ED%8C%A8%ED%84%B4%EC%9C%BC%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC-4
Inflearn,바쁜 현대인을 위한 파이썬 기초,0,프로그래밍 언어,Python,입문,구운김치,0,29700,29700,https://www.inflearn.com/course/%EB%B0%94%EC%81%9C-%ED%98%84%EB%8C%80%EC%9D%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88
Inflearn,SQL 개발자 (SQLD) 자격증 따기 Part.3,4.3,"데이터 사이언스,데이터 수집 · 처리",SQL,초급,유용한IT학습,10,27500,27500,https://www.inflearn.com/course/sqld-%EC%9E%90%EA%B2%A9%EC%A6%9D-%EC%B4%88%EA%B8%89-3
Inflearn,원격으로 PC 서버 점검 파워쉘 입문 ~ GUI,5,"시스템,개발 도구",Powershell,입문,깊알못nodeep,3,44000,44000,https://www.inflearn.com/course/%EC%9B%90%EA%B2%A9-%EC%84%9C%EB%B2%84-%EC%A0%90%EA%B2%80-%ED%8C%8C%EC%9B%8C%EC%89%98
Inflearn,"디지털 리터러시, 디지털 기술을 이해하고 실무에 적용하는 기술",0,"기타,교양 · 기타,교양",디지털 리터러시,입문,마소캠퍼스,0,99000,99000,https://www.inflearn.com/course/%EB%94%94%EC%A7%80%ED%84%B8-%EB%A6%AC%ED%84%B0%EB%9F%AC%EC%8B%9C-%EC%8B%A4%EB%AC%B4%EA%B8%B0%EC%88%A0
Inflearn,@시코 - MySQL 제대로 배우기 (완벽한 기본기),4.9,데이터베이스,MySQL,초급,시니어코딩,10,55000,55000,https://www.inflearn.com/course/mysql-%EC%A0%9C%EB%8C%80%EB%A1%9C
Inflearn,"iOS15 SwiftUI Preview 테크닉, 인앱결제(In-App-Purchase), StoreKit 2 WWDC2021",0,모바일 앱 개발,"iOS,SwiftUI,Swift",중급이상,꼰대라떼,0,22000,22000,https://www.inflearn.com/course/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-ios-swiftui
Inflearn,너도 프론트엔드 개발자 할 수 있어! 자바스크립트 기초부터 응용까지 ALL IN ONE!,5,"프로그래밍 언어,프론트엔드","JavaScript,ES6,함수형 프로그래밍",초급,에피노,2,33000,33000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B8%B0%EC%B4%88-%EC%9D%91%EC%9A%A9
Inflearn,노래 들으며 실전 프로젝트로 안드로이드 최신 기술을 공부해 보자! - 이름 궁합 편,4.5,모바일 앱 개발,"Android,Kotlin",중급이상,안솝우화,4,14300,14300,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%9D%B4%EB%A6%84%EA%B6%81%ED%95%A9
Inflearn,ES6 문법과 함께하는 모던 Javascript(자바스크립트) 고급 Part.3,4.52,"프로그래밍 언어,프론트엔드","JavaScript,ES6",중급이상,유용한IT학습,25,40700,40700,https://www.inflearn.com/course/%EB%AA%A8%EB%8D%98-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B3%A0%EA%B8%89-3
Inflearn,ES6 문법과 함께하는 모던 Javascript(자바스크립트) 고급 Part.1,4.696428571428571,프로그래밍 언어,"JavaScript,ES6",중급이상,유용한IT학습,56,56100,56100,https://www.inflearn.com/course/%EB%AA%A8%EB%8D%98-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B3%A0%EA%B8%89-1
Inflearn,[웹 퍼블리싱 실습] 반응형 사이트 만들기,5,"웹 개발,웹 퍼블리싱",반응형 웹,초급,webstoryboy,18,0,0,https://www.inflearn.com/course/%EB%B0%98%EC%9D%91%ED%98%95-%EC%82%AC%EC%9D%B4%ED%8A%B8-%EB%A7%8C%EB%93%A4%EA%B8%B0-%EC%8B%A4%EC%8A%B5
Inflearn,파이썬 실무,4.857142857142857,"데이터 분석,데이터 사이언스","Python,Numpy,Pandas,Matplotlib,Folium,머신러닝",초급,마소캠퍼스,7,69300,69300,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%8B%A4%EB%AC%B4-%EB%A7%88%EC%86%8C%EC%BA%A0
Inflearn,아마존 AWS 입문,4.5,"데브옵스 · 인프라,클라우드,웹 개발","AWS,Wordpress",초급,마소캠퍼스,12,49500,49500,https://www.inflearn.com/course/%EC%95%84%EB%A7%88%EC%A1%B4-aws-%EC%9E%85%EB%AC%B8
Inflearn,파이썬(Python) 기초부터 실무까지 part.6,4.92,프로그래밍 언어,Python,중급이상,유용한IT학습,25,78100,78100,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-6
Inflearn,파이썬(Python) 기초부터 실무까지 part.5,4.903225806451613,프로그래밍 언어,Python,중급이상,유용한IT학습,31,51700,51700,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-5
Inflearn,파이썬(Python) 기초부터 실무까지 part.3,4.825,프로그래밍 언어,Python,초급,유용한IT학습,40,64900,64900,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-3
Inflearn,오픈 소스 자바스크립트 React 프로그래밍 입문 Part.2,4.451612903225806,"프론트엔드,웹 개발",React,초급,유용한IT학습,31,29700,29700,https://www.inflearn.com/course/%EC%98%A4%ED%94%88%EC%86%8C%EC%8A%A4-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EC%9E%85%EB%AC%B8-2
Inflearn,비 개발자들을 위한 IT 개발 지식,4.967741935483871,"교양 · 기타,기타",커뮤니케이션,입문,불꽃남자25,62,0,0,https://www.inflearn.com/course/%EB%B9%84%EA%B0%9C%EB%B0%9C%EC%9E%90-it-%EA%B0%9C%EB%B0%9C-%EC%A7%80%EC%8B%9D
Inflearn,"SQL Server 컨설턴트가 알려주는, 쿼리 능력 레벨업(고급 T-SQL 쿼리)",4.928571428571429,"데이터베이스,데이터 분석",SQL,중급이상,김정선SQL,14,165000,165000,https://www.inflearn.com/course/sql-%EC%BF%BC%EB%A6%AC%EB%8A%A5%EB%A0%A5
Inflearn,정혜경 판타스틱 자료구조 입문 (in C),4.944444444444445,알고리즘 · 자료구조,C,초급,lectopia1,18,0,0,https://www.inflearn.com/course/%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1-%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0-%EC%9E%85%EB%AC%B8
Inflearn,[ITⓔ코칭] JAVA로 잡는 실전 프로그래밍,0,프로그래밍 언어,Java,초급,유밥(Ubob),0,110000,110000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EB%A1%9C-%EC%9E%A1%EB%8A%94-%EC%8B%A4%EC%A0%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Inflearn,김일한의 파이썬 프로그래밍 입문 과정,5,프로그래밍 언어,Python,입문,소프트캠퍼스,2,22000,22000,https://www.inflearn.com/course/%EC%86%8C%ED%94%84%ED%8A%B8%EC%BA%A0%ED%8D%BC%EC%8A%A4-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8
Inflearn,디자이너의 스킬업을 위한 Lottie 완벽 이해하기,4.5,"웹 개발,웹 퍼블리싱,프론트엔드","Lottie,웹 디자인,JavaScript,인터랙티브 웹",초급,디자인베이스,8,33000,33000,https://www.inflearn.com/course/%EB%A1%9C%ED%8B%B0-%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88-%EC%8A%A4%ED%82%AC%EC%97%85
Inflearn,"기술노트 - 컴퓨터 구조부터 클라우드, 빅데이터까지 / 진로 고민, 취업 상담",4.9,"교양 · 기타,취업 · 이직,컴퓨터 구조","컴퓨터 구조,운영체제",입문,기술노트with알렉,20,0,0,https://www.inflearn.com/course/%EA%B8%B0%EC%88%A0%EB%85%B8%ED%8A%B8-%EA%B5%AC%EC%A1%B0-%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0
Inflearn,HTML5 & CSS3 기초 문법 올인원,4.814814814814815,"웹 개발,웹 퍼블리싱",HTML/CSS,입문,이룸코딩,54,0,0,https://www.inflearn.com/course/html-css-%EA%B8%B0%EC%B4%88-%EB%AC%B8%EB%B2%95-%EC%98%AC%EC%9D%B8%EC%9B%90
Inflearn,"개발부터 매각까지, 안드로이드 앱 개발 마스터 클래스",3.75,모바일 앱 개발,"Android,Kotlin",초급,프리코더,4,104500,104500,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1-%EA%B0%9C%EB%B0%9C-%ED%81%B4%EB%9E%98%EC%8A%A4
Inflearn,Google Sheets로 만드는 Simple Blog!,4.821428571428571,"교양 · 기타,프론트엔드","Bootstrap,Google Apps Script,VSCode",초급,제주코딩베이스캠프,28,0,0,https://www.inflearn.com/course/%EA%B5%AC%EA%B8%80%EC%8B%9C%ED%8A%B8-%EB%B8%94%EB%A1%9C%EA%B7%B8-%EB%A7%8C%EB%93%A4%EA%B8%B0
Inflearn,C#.Net 0.5년차~3년차(파트2),4.2,데스크톱 앱 개발,".NET,C#,네트워크",중급이상,개발자Park,15,66000,66000,https://www.inflearn.com/course/%EB%8B%B7%EB%84%B7-%EC%9C%88%ED%8F%BC-2
Inflearn,Vuetify Admin Template 만들기 - 기본편 (Based Vue2),4.913793103448276,"프론트엔드,웹 개발","Vue.js,Vuetify",초급,짐코딩 GYM CODING,58,0,0,https://www.inflearn.com/course/%EB%B7%B0%ED%8B%B0%ED%8C%8C%EC%9D%B4-%EC%96%B4%EB%93%9C%EB%AF%BC-%ED%85%9C%ED%94%8C%EB%A6%BF-1
Inflearn,기린과 함께 스크래치,5,"게임 프로그래밍,프로그래밍 언어,게임 개발","Scratch,블록코딩",입문,기린선생님,3,22000,22000,https://www.inflearn.com/course/%EA%B8%B0%EB%A6%B0-%EC%8A%A4%ED%81%AC%EB%9E%98%EC%B9%98
Inflearn,예제로 공부하는 Java 100 문제풀이 Part.5,4.891304347826087,프로그래밍 언어,Java,초급,유용한IT학습,46,46200,46200,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-100%EC%A0%9C-5
Inflearn,예제로 공부하는 Java 100 문제풀이 Part.3,4.9186046511627906,프로그래밍 언어,Java,초급,유용한IT학습,86,44000,44000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-100%EC%A0%9C-3
Inflearn,[애플 공식 교재] iOS 앱 만들기 Part2,0,모바일 앱 개발,"Swift,iOS",초급,코더스하이,0,55000,55000,https://www.inflearn.com/course/ios-%EC%95%B1%EA%B0%9C%EB%B0%9C-%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-2
Inflearn,Jupyter Notebook으로 시작하는 Python,4.75,"프로그래밍 언어,개발 도구",Python,초급,박범진,28,0,0,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%A3%BC%ED%94%BC%ED%84%B0-%EB%85%B8%ED%8A%B8%EB%B6%81
Inflearn,정보처리기사 필기 - 제2과목 소프트웨어 개발 (2020 개정),4.69811320754717,"교양 · 기타,기타,자격증",정보처리기사,입문,유용한IT학습,53,24200,24200,https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EA%B8%B0%EC%82%AC-%ED%95%84%EA%B8%B0-2
Inflearn,"DevGround 2021 - 개발자, 나의 성장을 도왔던 것들",5,"교양 · 기타,기타","커뮤니케이션,업무 생산성",입문,한빛미디어,1,66000,66000,https://www.inflearn.com/course/%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%84%B1%EC%9E%A5%EB%8F%84%EC%9B%80
Inflearn,"HTML5, CSS3, 입문자를 위한 강의",4.8,"웹 개발,웹 퍼블리싱",HTML/CSS,입문,JeongTaeHyun,5,11000,11000,https://www.inflearn.com/course/html5-css3-%EC%9E%85%EB%AC%B8
Inflearn,라이노 그라스하퍼 Python 디자인 스크립팅,4.833333333333333,"CAD · 3D 모델링,프로그래밍 언어","Python,Grasshopper,Rhino",초급,NJ Namju Lee,6,0,0,https://www.inflearn.com/course/%EB%9D%BC%EC%9D%B4%EB%85%B8-%EA%B7%B8%EB%9D%BC%EC%8A%A4%ED%95%98%ED%8D%BC-%ED%8C%8C%EC%9D%B4%EC%8D%AC
Inflearn,실전 데이터 사이언스 Part2. 데이터 전처리,4.764705882352941,"데이터 수집 · 처리,데이터 사이언스",Python,초급,김화종,17,55000,55000,https://www.inflearn.com/course/%ED%95%B5%EC%8B%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%A0%84%EC%B2%98%EB%A6%AC
Inflearn,자바 기본을 위한 강의 2부,4.8,프로그래밍 언어,Java,초급,JeongTaeHyun,5,33000,33000,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B8%B0%EB%B3%B82
Inflearn,[하루 10분|C++] 누구나 쉽게 배우는 C++ 프로그래밍 입문,4.85,프로그래밍 언어,C++,입문,판다코딩,200,0,0,https://www.inflearn.com/course/%ED%95%98%EB%A3%A8-10%EB%B6%84-%EC%94%A8%EC%81%A0%EC%81%A0
Inflearn,쉽고! 짧고! 강하게! 준비하는 웹디자인기능사 실기,3.75,"웹 퍼블리싱,자격증,웹 개발","HTML/CSS,jQuery,웹 디자인",초급,LIZ.B,4,49500,49500,https://www.inflearn.com/course/%EC%9B%B9%EB%94%94%EC%9E%90%EC%9D%B8%EA%B8%B0%EB%8A%A5%EC%82%AC-%EC%8B%A4%EA%B8%B0
Inflearn,Tensorflow 사용메뉴얼,4.902439024390244,"인공지능,데이터 사이언스","Tensorflow,딥러닝",초급,공대형아(신경식),41,0,0,https://www.inflearn.com/course/%ED%85%90%EC%84%9C%ED%94%8C%EB%A1%9C-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EA%B5%AC%ED%98%84
Inflearn,"BBC 인터랙티브 페이지 ""코로나19가 바꿀 사무실의 미래"" 클론",4.962732919254658,"프론트엔드,웹 퍼블리싱,웹 개발","인터랙티브 웹,클론코딩",초급,1분코딩,161,0,0,https://www.inflearn.com/course/bbc-%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C%EC%9B%B9-%ED%81%B4%EB%A1%A0
Inflearn,"코린아, 코딩하자! with 파이썬",5,프로그래밍 언어,Python,입문,주니온,12,0,0,https://www.inflearn.com/course/%EC%BD%94%EB%A6%B0%EC%95%84-%EC%BD%94%EB%94%A9%ED%95%98%EC%9E%90-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88
Inflearn,"서버 없이 쓰는 서버, 구글 Cloud Functions",5,"데브옵스 · 인프라,클라우드","서버리스,Google Cloud Platform",초급,노마드크리에이터,5,55000,55000,https://www.inflearn.com/course/%EA%B5%AC%EA%B8%80-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4-%EC%84%9C%EB%B2%84
